text,label,phishing_type,severity,confidence
"제목: 예산 계획

분석에 도움을 주셔서 감사합니다. 명확성을 위해 변경 사항을 푸시하고 PR에 의견을 남겼습니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
조던 리",0,legitimate,low,0.98
"제목: 연구실 예약 확인

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

타이밍이 맞는지 알려주세요.

드림
모건 파텔",0,legitimate,low,0.97
"[안내] 수신인 귀하, 이는 귀하의 계정과 관련하여 빠른 조치를 취하는 공지입니다. 24시간 이내에 액세스가 제한됩니다. 중단을 방지하려면 지금 양식을 작성하세요. 이 제안은 마지막 기회이며 자정에 만료됩니다. 즉시 지침을 따르십시오.

키워드: 최대한 빨리 만료 행위 빠른 만료 자정

감사합니다,
제이미 칸",1,urgency,high,0.75
"안녕하세요. 귀하의 계정과 관련하여 긴급 공지드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 지금, 최대한 빨리, 긴급, 시간에 민감한, 신속, 서두르다

계정 서비스,
알렉스 가르시아",1,urgency,high,0.87
"안녕하세요. 아마존 회계팀입니다. 귀하의 계정에 정책 관련 문제가 있습니다. 양호한 상태를 유지하려면 오늘 기밀 단계에 따라 계정을 검토하세요. 응답하지 않으면 보류될 수 있습니다.

키워드 : 대행사 인사 트위터 변호사 사장

보안팀,
알렉스 웡",1,authority_scam,high,0.81
"안내드립니다, 축하합니다! 당신은 상품의 우승자입니다. €5,000 지불금을 청구하려면 총액을 처리할 라우팅 번호를 알려주십시오. 이 제안은 시간 제한이 있습니다.

키워드: 수수료 상속 수수료 신용 카드

감사합니다,
테일러 웡",1,financial_scam,high,0.74
"안녕하세요. 새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 공유하지 않음, 읽은 후 삭제, 방문, 시스템 생성

올림
알렉스 가르시아",1,generic_phishing,low,0.8
"제목: 컨퍼런스 등록

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
에이버리 마르티네즈",0,legitimate,low,0.96
"제목: 성과 피드백

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 메모 끝에 나열되어 있습니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
모건 웡",0,legitimate,low,0.96
"[안내] 수신인 귀하, 컨퍼런스 후에 다시 모임에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 이라크, 사업가, 파견, 병원, 정품, 결제 확인

컴플라이언스팀,
조던 응우옌",1,romance_dating,medium,0.83
"[안내] 수신인 귀하, 귀하의 계정을 확인해야 합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 복구 키, 비밀번호 업데이트, 계정 복구, 보안 코드, 로그인, 비밀번호 변경

IT 데스크,
모건 리",1,credential_harvesting,high,0.89
"제목: 컨퍼런스 등록

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 검토를 위해 초안 슬라이드를 가져오십시오.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
테일러 응우옌",0,legitimate,low,1.0
"안녕하세요. 새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 시스템 생성, 개인, 리디렉션, 설치, 전달 안 함, 전달

IT 데스크,
조던 웡",1,generic_phishing,medium,0.69
"제목: 분기별 로드맵

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
모건 브라운",0,legitimate,low,0.99
"제목: 연구실 예약 확인

제안서 초안을 첨부합니다. 고객을 위해 마무리할 수 있도록 금요일까지 피드백을 주시면 감사하겠습니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
카메론 파텔",0,legitimate,low,0.96
"계정 소유자님, 축하드립니다! 당신은 상품의 우승자입니다. €5,000 지불금을 청구하려면 총액을 처리할 계좌 번호를 알려주십시오. 이 거래는 시간이 제한되어 있습니다.

키워드: 커미션 제공 도움이 필요함 직불카드

위험 운영,
에이버리 칸",1,financial_scam,high,0.92
"제목: 교육 세션 메모

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 마지막에 나열됩니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
조던 파텔",0,legitimate,low,1.0
"우리가 우연히 만났던 아동병원 자선 갈라 행사에 관해 당신이 언급한 것을 기억합니다. 나는 지금 발이 묶인 여행자입니다. 호텔에서 숙박 연장을 위해 결제 확인을 요청하고 있습니다. 긴급 대출을 도와주시면 곧 교체 카드를 제공할 수 있습니다. 신탁 구축은 저에게 중요합니다.

키워드: 자선 갈라, 하지만 입고 계셨던, 긴급 대출, 호텔 요청, 우리가 이야기한 내용

컴플라이언스팀,
카메론 가르시아",1,social_engineering_advanced,high,0.8
"[안내] 수신인 귀하, 귀하의 계정을 확인해야 합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 핀, 비밀번호, 활성화 코드

보안팀,
샘 파텔",1,credential_harvesting,high,0.84
"친애하는 고객님께 새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 여기를 클릭하세요, 비밀, 비공개, 지금 클릭하세요

올림
에이버리 칸",1,generic_phishing,medium,0.71
"안녕하세요. 우리가 우연히 만났던 아동병원 자선 갈라 행사에 대해 말씀하셨던 기억이 나네요. 나는 지금 발이 묶인 여행자입니다. 호텔에서 숙박 연장을 위해 결제 확인을 요청하고 있습니다. 긴급 대출을 도와주시면 곧 교체 카드를 제공할 수 있습니다. 신탁 구축은 저에게 중요합니다.

키워드: 의료 컨퍼런스, 개인적인 이야기, 이를 이해하기, 신뢰 구축

지원 데스크,
케이시 리",1,social_engineering_advanced,high,0.88
"공지, 최종 경고입니다. 응답하지 않으면 계정이 정지됩니다. 처벌을 피하기 위해서는 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않으면 기소될 것입니다.

키워드: 소환 취소 페널티 위반 중단

올림
라일리 김",1,threats,high,0.95
"친애하는 고객님, 귀하의 로그인이 일시 중지되었습니다. 보안 링크를 사용하여 비밀번호를 업데이트하고 액세스를 복원하세요. 계속하려면 사용자 이름과 비밀번호를 입력하세요.

키워드: 설정 재설정

IT 데스크,
알렉스 리",1,credential_harvesting,high,0.91
"제목: 탑승을 환영합니다

제안서 초안을 첨부합니다. 고객을 위해 마무리할 수 있도록 금요일까지 피드백을 주시면 감사하겠습니다.

문서를 검토해 주셔서 감사합니다.

드림
제이미 리",0,legitimate,low,0.96
"안녕하세요. 귀하의 계정에서 비정상적인 활동이 감지되었습니다. 액세스를 확인하려면 정보를 업데이트하세요. 귀하의 계정은 복구될 때까지 잠길 수 있습니다.

키워드: 계정 폐쇄 확인

IT 데스크,
테일러 응우옌",1,social_engineering,high,0.92
"주의, 새로운 알림이 있습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 설치, 확산, 업데이트, 친구에게 알리기, 링크

IT 데스크,
라일리 칸",1,generic_phishing,low,0.86
"축하합니다! 귀하는 경품 당첨자로 선정되었습니다. ₹80,000 결제 금액을 징수하려면 금액 처리를 위해 계좌번호를 알려주시기 바랍니다. 이 제안은 오늘만 가능합니다.

키워드 : 현금 경연 비용 상속 승리

보안팀,
라일리 김",1,financial_scam,high,0.83
"제목: 예산 계획

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

타이밍이 맞는지 알려주세요.

드림
모건 응우옌",0,legitimate,low,0.95
"안녕하세요 정부보안팀입니다. 귀하의 계정에 보안 문제가 있습니다. 양호한 상태를 유지하려면 오늘 기밀 단계에 따라 계정을 검토하세요. 미응답시 이용이 제한될 수 있습니다.

키워드: 이사회 계정

감사합니다,
모건 리",1,authority_scam,high,0.79
"안녕하세요. 새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드 : 무응답, 무응답, 경고

감사합니다,
라일리 가르시아",1,generic_phishing,medium,0.88
"제목: 프로젝트 업데이트

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 마지막에 나열됩니다.

문서를 검토해 주셔서 감사합니다.

드림
제이미 싱",0,legitimate,low,0.95
"안녕하세요, 우리가 우연히 만났던 아동병원 자선 갈라에 대해 말씀하셨던 기억이 납니다. 나는 지금 발이 묶인 여행자입니다. 호텔에서 숙박 연장을 위해 결제 확인을 요청하고 있습니다. 긴급 대출을 도와주시면 곧 교체 카드를 제공할 수 있습니다. 신탁 구축은 저에게 중요합니다.

키워드 : 이를 이해하다, 결제확인, 갑작스런 긴급상황, 일시대출, 개인사연

감사합니다,
알렉스 웡",1,social_engineering_advanced,high,0.88
"예금주 여러분, CIA 회계팀입니다. 귀하의 계정에 보안 문제가 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 미응답시 이용이 제한될 수 있습니다.

키워드: 애플 임원 페이스북

컴플라이언스팀,
케이시 가르시아",1,authority_scam,high,0.86
"계정 소유자님, 이것은 귀하의 계정과 관련하여 긴급한 통지입니다. 곧 액세스가 제한됩니다. 중단을 방지하려면 최대한 빨리 응답하세요. 이 제안은 시간에 민감하며 자정에 만료됩니다. 지금 지침을 따르십시오.

키워드: 기다리지 마세요 오늘 만료됩니다

계정 서비스,
알렉스 싱",1,urgency,high,0.92
"[안내] 수신인 귀하, 귀하의 계정에서 로그인 시도가 감지되었습니다. 액세스를 인증하려면 정보를 확인하세요. 귀하의 계정은 복구될 때까지 제한될 수 있습니다.

키워드: 감지된 악성코드 확인

올림
라일리 응우옌",1,social_engineering,high,0.81
"안녕하세요 사기예방 컴플라이언스팀입니다. 귀하의 계정에 정책 위반이 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 응답하지 않으면 보류될 수 있습니다.

키워드: 마이크로소프트 CIA

컴플라이언스팀,
라일리 마르티네즈",1,authority_scam,high,0.92
"제목: 컨퍼런스 등록

내일 훈련 세션에 대해 간단히 알려드립니다. 자료는 공유드라이브에 있습니다.

타이밍이 맞는지 알려주세요.

드림
알렉스 브라운",0,legitimate,low,0.98
"제목 : 일정 확인

안녕하세요 팀, 오늘 동기화의 최신 노트를 공유합니다. 다음 단계는 문서에 첨부되어 있습니다. 당신의 생각을 알려주십시오.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
카메론 응우옌",0,legitimate,low,0.97
"[안내] 수신인 귀하, IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 헬프 데스크, 스파이웨어, 문제 해결, 바이러스

보안팀,
에이버리 리",1,tech_support,high,0.92
